date, temperature, precipitation, snow accumulate, switch
----- day 1 -----
2017-01-28 10:11:00, -4.8, 0.0, 0.0, off
2017-01-28 10:12:00, -4.8, 0.0, 0.0, off
2017-01-28 10:13:00, -4.8, 0.0, 0.0, off
2017-01-28 10:14:00, -4.8, 0.0, 0.0, off
2017-01-28 10:15:00, -4.8, 0.0, 0.0, off
2017-01-28 10:16:00, -4.8, 0.0, 0.0, off
2017-01-28 10:17:00, -4.8, 0.0, 0.0, off
2017-01-28 10:18:00, -4.8, 0.0, 0.0, off
2017-01-28 10:19:00, -4.8, 0.0, 0.0, off
2017-01-28 10:20:00, -4.8, 0.0, 0.0, off
2017-01-28 10:21:00, -4.9, 0.0, 0.0, off
2017-01-28 10:22:00, -4.9, 0.0, 0.0, off
2017-01-28 10:23:00, -4.9, 0.0, 0.0, off
2017-01-28 10:24:00, -4.9, 0.0, 0.0, off
2017-01-28 10:25:00, -4.9, 0.0, 0.0, off
2017-01-28 10:26:00, -4.9, 0.0, 0.0, off
2017-01-28 10:27:00, -4.9, 0.0, 0.0, off
2017-01-28 10:28:00, -4.9, 0.0, 0.0, off
2017-01-28 10:29:00, -4.9, 0.0, 0.0, off
2017-01-28 10:30:00, -4.9, 0.0, 0.0, off
2017-01-28 10:31:00, -4.9, 0.004, 0.00357049465962, off
2017-01-28 10:32:00, -4.9, 0.004, 0.00734916413979, off
2017-01-28 10:33:00, -4.9, 0.004, 0.0112373212109, off
2017-01-28 10:34:00, -4.9, 0.004, 0.0151831006071, off
2017-01-28 10:35:00, -4.9, 0.004, 0.0191592434882, off
2017-01-28 10:36:00, -4.9, 0.004, 0.0231514225043, off
2017-01-28 10:37:00, -4.9, 0.004, 0.0271514225043, off
2017-01-28 10:38:00, -4.9, 0.004, 0.0311514225043, off
2017-01-28 10:39:00, -4.9, 0.004, 0.0351514225043, off
2017-01-28 10:40:00, -4.9, 0.004, 0.0391514225043, off
2017-01-28 10:41:00, -5.0, 0.004, 0.0431514225043, off
2017-01-28 10:42:00, -5.0, 0.004, 0.0471514225043, off
2017-01-28 10:43:00, -5.0, 0.004, 0.0511514225043, off
2017-01-28 10:44:00, -5.0, 0.004, 0.0551514225043, on
2017-01-28 10:45:00, -5.0, 0.004, 0.0510141919307, on
2017-01-28 10:46:00, -5.0, 0.004, 0.0425968869993, on
2017-01-28 10:47:00, -5.0, 0.004, 0.0319303483757, off
2017-01-28 10:48:00, -5.0, 0.004, 0.0282265233246, off
2017-01-28 10:49:00, -5.0, 0.004, 0.0281818940968, off
2017-01-28 10:50:00, -5.0, 0.004, 0.0300603618504, off
2017-01-28 10:51:00, -4.9, 0.004, 0.0329453454492, off
2017-01-28 10:52:00, -4.9, 0.004, 0.0363616168031, off
2017-01-28 10:53:00, -4.9, 0.004, 0.0400571927111, off
2017-01-28 10:54:00, -4.9, 0.004, 0.043899646671, off
2017-01-28 10:55:00, -4.9, 0.004, 0.0478193828511, off
2017-01-28 10:56:00, -4.9, 0.004, 0.0517798248638, off
2017-01-28 10:57:00, -4.9, 0.004, 0.0557617490725, on
2017-01-28 10:58:00, -4.9, 0.004, 0.0516103704507, on
2017-01-28 10:59:00, -4.9, 0.004, 0.0431847702915, on
2017-01-28 11:00:00, -4.9, 0.004, 0.0325130104225, off
2017-01-28 11:01:00, -4.8, 0.004, 0.0288377971588, off
2017-01-28 11:02:00, -4.8, 0.004, 0.0288227848126, off
2017-01-28 11:03:00, -4.8, 0.004, 0.030692435293, off
2017-01-28 11:04:00, -4.8, 0.004, 0.0335731271581, off
2017-01-28 11:05:00, -4.8, 0.004, 0.0369852690396, off
2017-01-28 11:06:00, -4.8, 0.004, 0.0406768192051, off
2017-01-28 11:07:00, -4.8, 0.004, 0.0445153201227, off
2017-01-28 11:08:00, -4.8, 0.004, 0.0484311593903, off
2017-01-28 11:09:00, -4.8, 0.004, 0.0523877516556, off
2017-01-28 11:10:00, -4.8, 0.004, 0.0563658683192, on
2017-01-28 11:11:00, -4.6, 0.004, 0.052209989951, on
2017-01-28 11:12:00, -4.6, 0.004, 0.0437799200108, on
2017-01-28 11:13:00, -4.6, 0.004, 0.0331037149603, off
2017-01-28 11:14:00, -4.6, 0.004, 0.0293918591628, off
2017-01-28 11:15:00, -4.6, 0.004, 0.0293400778026, off
2017-01-28 11:16:00, -4.6, 0.004, 0.031211874046, off
2017-01-28 11:17:00, -4.6, 0.004, 0.0340946652556, off
2017-01-28 11:18:00, -4.6, 0.004, 0.0375088603675, off
2017-01-28 11:19:00, -4.6, 0.004, 0.0412024183726, off
2017-01-28 11:20:00, -4.6, 0.004, 0.0450428826562, off
2017-01-28 11:21:00, -4.6, 0.004, 0.0489584067498, off
2017-01-28 11:22:00, -4.6, 0.004, 0.052914663945, off
2017-01-28 11:23:00, -4.6, 0.004, 0.0568924264339, on
2017-01-28 11:24:00, -4.6, 0.004, 0.052736907101, on
2017-01-28 11:25:00, -4.6, 0.004, 0.0443071798289, on
2017-01-28 11:26:00, -4.6, 0.004, 0.0336313026842, off
2017-01-28 11:27:00, -4.6, 0.004, 0.0299197609843, off
2017-01-28 11:28:00, -4.6, 0.004, 0.0298682786372, off
2017-01-28 11:29:00, -4.6, 0.004, 0.0317403584897, off
2017-01-28 11:30:00, -4.6, 0.004, 0.0346234180609, off
2017-01-28 11:31:00, -4.4, 0.004, 0.0380377026797, off
2017-01-28 11:32:00, -4.4, 0.004, 0.0417313282611, off
2017-01-28 11:33:00, -4.4, 0.004, 0.0455718388294, off
2017-01-28 11:34:00, -4.4, 0.004, 0.0494896236311, off
2017-01-28 11:35:00, -4.4, 0.004, 0.0534480989801, off
2017-01-28 11:36:00, -4.4, 0.004, 0.0574280379247, on
2017-01-28 11:37:00, -4.4, 0.004, 0.0532746541961, on
2017-01-28 11:38:00, -4.4, 0.004, 0.0448470278966, on
2017-01-28 11:39:00, -4.4, 0.004, 0.0341732204414, off
2017-01-28 11:40:00, -4.4, 0.004, 0.0304637190303, off
2017-01-28 11:41:00, -4.6, 0.004, 0.0304189558951, off
2017-01-28 11:42:00, -4.6, 0.004, 0.0322976847118, off
2017-01-28 11:43:00, -4.6, 0.004, 0.0351873208204, off
2017-01-28 11:44:00, -4.6, 0.004, 0.0386082729489, off
2017-01-28 11:45:00, -4.6, 0.004, 0.0423085007923, off
2017-01-28 11:46:00, -4.6, 0.004, 0.0461555488883, off
2017-01-28 11:47:00, -4.6, 0.004, 0.0500798071953, off
2017-01-28 11:48:00, -4.6, 0.004, 0.0540446928322, on
2017-01-28 11:49:00, -4.6, 0.004, 0.0498862988676, on
2017-01-28 11:50:00, -4.6, 0.004, 0.0414589239311, off
